id,text,label
583,行政院勞工委員會87年12月31日台勞動一字第059605號公告,
584,行政院勞工委員會87年12月31日台勞動一字第059604號公告,
585,我的朋友在一家頗為知名的大型寺廟裏頭進行解籤詩,
586,的工作，有固定的上班時間而且領有薪水，不過長期,
587,以來因為信徒眾多，導致經常延長工作時間，向廟方,
588,反映工作權益問題，卻說我們不適用勞動基準法，是,
589,真的嗎？,
590,Question,
591,1,
592,本法於如下各業適用之,
593,勞動基準法,
594,第1項第八款指,
595,定時，得就事業之部分工作場所,
596,或工作者指定適用。本法適用於,
597,一切勞雇關係。但因經營型態、,
598,管理制度及工作特性等因素適用,
599,本法確有窒礙難行者，並經中央,
600,主管機關指定公告之行業或工作,
601,者，不適用之。前項因窒礙難行,
602,而不適用本法者，不得逾第一項,
603,第一款至第七款以外勞工總數五,
604,分之一。,
605,(其後經歷次指定適用),
606,(其後經歷次指定適用),
607,農、林,
608,漁、牧業,
609,礦業及土石,
610,採取業,
611,運輸、倉儲,
612,及通信業,
613,大眾傳播業,
614,水電,
615,煤氣業,
616,製造業,
617,營造業,
618,其他經中央主管,
619,機關指定之事業,
620,勞動基準法,
621,1,
622,2,
623,4,
624,5,
625,6,
626,7,
627,8,
628,3,
629,(現已改制為勞動部),
630,(現已改制為勞動部),
631,參考資料,
632,1,
633,人與人之間提供勞務獲致報酬的關係與樣態很多，但並不是每一種關係,
634,都有勞動基準法的適用，例如我們會請會計師事務所幫我們報稅，我們也會,
635,給付會計師事務所報酬，但一般人應該不會認為會計師事務所的承辦人員會,
636,是我們所聘僱的勞工吧。,
637,一般比較常見的契約有僱傭契約、承攬契約、委任契約、居間契約等，,
638,而勞動基準法開宗明義是為保障勞工權益，加強勞雇關係，因此只適用於勞,
639,工與雇主間的關係。一般實務上判斷是不是勞雇關係是由「從屬性」加以判,
640,斷，簡單說，我們會從請領的報酬是否因提供勞務而獲得、是否無須自行負,
641,擔業務風險、是否為事業單位組織內成員、是否受雇主指揮、管理、監督、,
642,懲戒、考核等加以判斷。,
643,我們公司(承包商)跟一家建設公司承包了兩個建案的,
644,水電工程，後來其中一個工程跟那間建設公司發生糾,
645,紛，結果竟然兩個建案的工程款都不給我們公司，能,
646,不能去申請勞動檢查？,
647,Question,
648,2,
649,一般常見契約,
650,承,
651,攬,
652,契,
653,約,
654,委,
655,任,
656,契,
657,約,
658,居,
659,間,
660,契,
661,約,
662,雇,
663,主,
664,勞,
665,工,
666,勞,
667,動,
668,基,
669,準,
670,法,
671,雇,
672,主,
673,勞,
674,工,
675,報酬,
676,性質,
677,有無,
678,指揮,
679,管理,
680,監督,
681,懲戒,
682,考核,
683,從屬性,
684,2,
685,(一)勞動準法,
686,：,
687,為規定勞動條件最低標準，保障勞工權益，加強勞雇關係，促進社會與經濟發,
688,展，特制定本法；本法未規定者，適用其他法律之規定。雇主與勞工所訂勞動,
689,條件，不得低於本法所定之最低標準。,
690,(二)民法,
691,：,
692,稱「僱傭」者，謂當事人約定，一方於一定或不定之期限內為他方服勞務，他,
693,方給付報酬之契約。,
694,(三)民法,
695,：,
696,稱「承攬」者，謂當事人約定，一方為他方完成一定之工作，他方俟工作完成,
697,，給付報酬之契約。,
698,(四)勞動部105年11月28日勞動關2字第1050128739號函,
699,參考資料,
700,一般承攬契約所約定工程款，通常其對價於「工作成果」而非「所提供,
701,的勞務」，例如所承攬的作業沒有如期完成工作，即便有進場施作，依照合,
702,約也不能向建設公司請款，但對於承包商所僱用的勞工而言，不管有沒有拿,
703,到工程款，只要有提供勞務，承包商就要給付勞工工資。而對於建設公司而,
704,言，在一般的情況下也只會重視約定的工作是否如期完成、成果有無瑕疵以,
705,及有沒有危及其他包商勞工之危險作業行為發生等，對於承包商工作之安排,
706,通常賦予一定之自主權，一般而言不會過度干涉，所以也比較難認為是勞工,
707,與雇主間的關係。,
708,最後回歸工程款之爭議，如果建設公司惡意拖欠工程款不給付，並不能透,
709,過勞動檢查介入協助，但是承包商還是可以尋求司法協助，向公司要回應有,
710,的款項。,
711,所提供,
712,的勞務,
713,承,
714,攬,
715,契,
716,約,
717,工作,
718,成果,
719,工程款,
720,承攬人,
721,承包商,
722,3,
723,我媽媽的公司最近標到鎮公所的清潔工作，下個月要去,
724,鎮公所擔任清潔員，聽說現在政府因為要推零派遣，所,
725,以是以勞務承攬方式招標，如果改用勞動派遣的方式招,
726,標，對我媽媽的權益會不會比較有保障?那差別在哪裡?,
727,Question,
728,3,
729,無論是勞務承攬或勞動派遣，凡是受僱於承攬公司或派遣公司從事工,
730,作，獲致報酬，都有勞動基準法之保障，不會因為業主(即鎮公所)是採「勞,
731,務承攬」或「勞動派遣」招標而有差異。,
732,「勞務承攬」與「勞動派遣」主要的差異在於「勞務承攬」是以完成,
733,一定的工作為主，如例行之環境清潔、固定之資料輸入等，業主並不會也,
734,不能對受派勞工進行指揮監督；而「勞動派遣」則是著重於勞務的使用，,
735,可能是ㄧ些比較沒辦法在招標時明確量化的工作，如一些不特定或隨機指,
736,派的文書作業等，所以受派勞工是需要接受業主的指揮與管理，否則勞動,
737,力是無法運用的。,
738,但因為勞務承攬或勞動派遣的勞工均是受承攬公司或派遣公司所僱用,
739,，所以均受勞動基準法的保障，並無差別。,
740,(一)勞動派遣權益指導原則,
741,(二)政府機關(構)運用勞務承攬參考原則,
742,(三)行政院運用勞動派遣應行注意事項,
743,參考資料,
744,勞務,
745,承攬,
746,勞動,
747,派遣,
748,所,
749,屬,
750,公,
751,司,
752,其,
753,他,
754,企,
755,業,
756,勞,
757,工,
758,4,
759,我最近在網路上找網路工程師的工作，卻接到一家叫「,
760,大華人力顧問公司」打電話通知「光明科技」有一派遣,
761,職缺適合我，因為「光明科技」在業界很有名，所以我,
762,答應去面試也順利錄取，但之後卻是接到大華人力顧問,
763,公司通知簽約，之後再到光明科技上班，那我的雇主到,
764,底是誰?權益保障上有沒有差別?,
765,Question,
766,4,
767,勞動派遣是指派遣公司（即大華人力顧問公司）與勞工簽訂勞動契約，,
768,並在契約中約定勞工在要派公司（如光明科技）的指揮、監督與管理下提供,
769,勞務，並由派遣公司給付工資的關係。所以雖然勞工平時較常接受要派公司,
770,的指揮、監督與管理，但實際上的雇主是派遣公司。簡單來說，就是派遣公,
771,司派自己的勞工到用人單位，接受其指揮管理運用，完成工作任務。所以派,
772,遣公司僱用派遣勞工從事工作，也要遵守勞動基準法及相關勞動法令之規定,
773,，權益保障與一般勞工並無不同。,
774,另外，要派公司對派遣勞工是主要的指揮、監督與管理單位，所以就勞,
775,動法令上並不是什麼責任都不需要負的，如依職業安全衛生法與性別工作平,
776,等法，都有要派公司必須遵守之規定，以保障派遣勞工之權益，要派公司必,
777,須多加留意。,
778,參考資料,
779,(一)職業安全衛生法,
780,第2項：,
781,第1款所定受工作場所負責人指揮或監督從事勞動之人員，於事業單位工,
782,作場所從事勞動，比照該事業單位之勞工，適用本法之規定。,
783,(二)性別工作平等法,
784,第3款：,
785,(三)勞動派遣權益指導原則,
786,雇主：指僱用受僱者之人、公私立機構或機關。代表雇主行使管理權之人或代,
787,表雇主處理有關受僱者事務之人，視同雇主。要派單位使用派遣勞工時，視為,
788,、,
789,、,
790,、,
791,、,
792,、,
793,及,
794,規定之雇主。,
795,勞動契約,
796,雇主,
797,用人,
798,單位,
799,勞工,
800,派遣,
801,5,
802,我在閃亮百貨專櫃當銷售櫃姐，有一天早上在路上跟別,
803,人發生擦撞，手機又剛好沒電，所以不小心就空櫃了，,
804,我知道我有疏失，可是閃亮百貨的樓管就直接開了一張,
805,三千元的罰單要我繳，比我一天的薪水還高，這樣會不,
806,會太重了，我記得不是不能隨便扣勞工的工資嗎?,
807,Question,
808,5,
809,首先應該要把百貨公司與專櫃的關係說明清楚，再來講專櫃與勞工的關,
810,係，會方便勞工朋友理解。首先經營百貨公司必須要有各家專櫃進駐，百貨,
811,公司好比包租公，專櫃便是房客，房東租房子給房客自然會訂定一些「生活,
812,公約」，而樓管就像房東所請的舍監，負責監督房客有沒有踰矩行為，如果,
813,違反規定就按雙方你情我願簽定的生活公約來履行。但要注意的是，簽訂生,
814,活公約的是專櫃，所以處罰的對象自然也應該是專櫃，如果專櫃自行決定轉,
815,嫁罰款於勞工，一來沒有依據，二來也於法不合，如果專櫃認為被百貨罰款,
816,是可歸咎於特定勞工，也必須循司法途徑解決，千萬不可以自行認定就直接,
817,從勞工薪水中扣款，這樣是不符合勞動基準法規範的。,
818,參考資料,
819,(一)勞動基準法,
820,第1、2、5、6款：,
821,本法用辭定義如左：,
822,一、勞工：謂受雇主僱用從事工作獲致工資者。,
823,二、雇主：謂僱用勞工之事業主、事業經營之負責人或代表事業主處理有,
824,關勞工事務之人。,
825,五、事業單位：謂適用本法各業僱用勞工從事工作之機構。,
826,六、勞動契約：謂約定勞雇關係之契約。,
827,百貨公司,
828,專櫃,
829,簽約關係,
830,6,
831,第二章,
832,勞動契約,
833,我在一家派遣公司上班，雇主說我們的合約原則是「一,
834,年一簽」，如果之後案場沒有跟我們公司續約，合約就,
835,自動終止，我問那到時會有資遣費嗎?雇主說合約到期就,
836,結束了，沒有資遣費的問題，這樣是對的嗎?,
837,Question,
838,6,
839,勞動契約原則上應該都是不定期契約，除非是具有臨時性、短期性、季,
840,節性及特定性等「不具繼續性」的工作才能簽訂定期契約，而判斷該項工作,
841,是否具有繼續性，主要是看這個工作是不是雇主維持營運的經濟活動所衍生,
842,，具體還是要看個案情形加以判斷。簡單說案例中的派遣公司主要營利方式,
843,，就是藉由派遣勞工到不同地點上班，收取要派公司所給付費用，因此受派,
844,遣公司所僱從事派遣工作，當然是派遣公司維持營運最主要的經濟活動，自,
845,然是繼續性工作，所以是無法簽訂定期契約的，因此即便原來案場沒有續約,
846,，雇主仍要派勞工到其他案場工作，並給付薪資；如果沒有適當工作可以安,
847,置勞工，則要用資遣的方式終止勞動契約，自然要給付資遣費用，絕對不能,
848,以「一年一簽」為由不付資遣費。,
849,參考資料,
850,(一)勞動基準法,
851,第1項：,
852,(現已改制為勞動部),
853,(現已改制為勞動部),
854,勞動契約，分為定期契約及不定期契約。臨時性、短期性、季節性及特定性工,
855,作得為定期契約；有繼續性工作應為不定期契約。,
856,(二)勞動基準法施行細則,
857,：,
858,(三)行政院勞工委員會98年4月14日勞資2字第0980125424號函,
859,(四)行政院勞工委員會89年3月31日(89)台勞資二字第0011362號書函,
860,本法第九條第一項所稱臨時性、短期性、季節性及特定性工作，依左列規定認,
861,定之：一、臨時性工作：係指無法預期之非繼續性工作，其工作期間在六個月,
862,以內者。二、短期性工作：係指可預期於六個月內完成之非繼續性工作。三、,
863,季節性工作：係指受季節性原料、材料來源或市場銷售影響之非繼續性工作，,
